user_id,item_id,class,reviewTime,overall
13599,3151,5,2013-10-28,1
2360,2513,2,2014-07-09,1
7582,4778,2,2010-07-10,1
11829,8716,4,2014-01-06,1
7939,3518,2,2013-10-01,1
9252,7848,2,2013-02-17,1
6763,2920,2,2007-06-23,1
13880,6788,2,2013-12-19,1
13157,9281,2,2012-09-25,1
13557,3301,4,2014-03-21,1
13394,10170,9,2014-07-07,1
3890,776,2,2005-10-12,1
14392,3729,2,2013-08-15,1
10862,2881,2,2013-12-17,1
172,9286,2,2013-12-14,1
15604,9136,10,2013-04-21,1
9218,1564,2,2014-02-25,1
10519,9793,2,2013-09-16,1
8324,10141,4,2014-06-10,1
3468,6906,10,2013-06-11,1
8146,7058,2,2013-06-28,1
4054,3455,2,2011-01-13,1
3166,8838,3,2013-08-24,1
7584,8477,3,2013-05-26,1
2266,312,2,2013-02-24,1
259,184,2,2003-11-17,1
3290,5162,10,2011-01-28,1
336,5384,2,2014-05-31,1
13004,3771,2,2013-12-13,1
11238,2118,4,2012-06-17,1
13598,5396,10,2012-03-01,1
14426,3760,10,2014-06-24,1
1037,362,2,2003-04-21,1
5816,10203,7,2014-06-24,1
10523,7630,2,2010-11-22,1
3954,993,2,2007-04-18,1
3896,3033,2,2014-03-11,1
10178,5434,2,2010-03-08,1
14815,7196,2,2013-07-17,1
3416,9362,4,2013-02-23,1
14471,6906,10,2014-01-20,1
7445,1154,8,2014-04-12,1
4552,2674,4,2008-09-28,1
6701,6448,2,2013-11-19,1
2552,353,2,2013-09-28,1
2020,492,2,2002-03-04,1
1264,2602,6,2012-10-30,1
3932,8564,10,2011-11-23,1
9617,2551,7,2013-09-16,1
649,6068,2,2012-12-26,1
6229,2341,1,2013-12-09,1
472,614,2,2010-02-05,1
11627,9722,3,2013-07-11,1
3250,9071,2,2014-01-10,1
3635,4122,2,2013-10-02,1
14409,9374,4,2014-01-12,1
3094,9525,2,2013-11-01,1
4379,5660,5,2014-02-21,1
14673,4405,7,2013-01-17,1
2411,7859,4,2013-01-22,1
538,3455,2,2013-11-16,1
3694,1512,2,2014-02-21,1
1721,4168,2,2014-05-30,1
3326,5085,5,2014-05-09,1
9259,10168,4,2014-05-15,1
11883,3023,1,2010-02-25,1
1592,6026,2,2010-08-13,1
3602,5018,2,2013-08-13,1
693,1160,5,2009-03-23,1
5194,3195,3,2014-06-06,0
16544,8561,3,2011-10-27,1
2832,8738,2,2014-05-20,1
8668,1775,2,2011-10-09,1
461,5616,4,2010-01-27,1
2550,10198,2,2014-06-19,1
958,1217,2,2004-07-10,1
3609,3366,1,2011-12-31,1
4198,9195,3,2013-08-08,1
1624,1315,2,2012-04-03,1
3779,6565,4,2013-05-03,1
15322,4620,4,2014-05-05,1
14600,3910,2,2014-03-10,1
2154,7675,2,2012-11-10,1
6955,3380,2,2014-02-20,0
15277,9433,4,2014-06-11,1
7206,1104,10,2011-11-19,1
6866,7847,2,2013-07-24,1
4349,558,2,2013-01-19,1
3755,491,2,2013-02-16,1
5806,2974,4,2009-04-01,0
5241,1283,2,2012-11-09,1
8310,1333,2,2013-06-29,1
3713,3428,2,2013-04-04,1
12216,8389,2,2012-03-29,1
2796,9217,4,2012-08-03,0
3409,455,3,2013-11-04,1
125,2757,6,2010-04-04,1
6848,1016,2,2013-05-16,1
1549,5977,2,2013-07-25,1
14015,8804,2,2012-11-09,1
9560,9842,2,2014-03-17,1
15256,9848,10,2013-07-28,1
13241,9399,2,2014-01-07,1
7674,4023,2,2013-09-06,1
5279,3455,2,2012-12-30,1
5824,4560,2,2010-05-21,1
8984,6798,10,2012-10-06,1
2765,8177,2,2012-12-16,1
10575,8996,3,2014-05-12,1
11088,2035,9,2012-02-23,1
9453,1612,2,2011-01-28,1
13022,7855,2,2013-08-06,1
6465,1066,2,2012-12-13,1
7931,6524,4,2011-08-21,1
12879,7399,4,2013-07-24,0
3422,3730,9,2010-12-05,0
12850,9778,9,2014-02-13,1
11057,8356,2,2013-04-10,1
13875,4825,1,2011-11-10,1
105,696,2,2006-04-19,1
440,575,2,2003-08-03,1
9581,1643,4,2013-06-02,1
8494,3307,9,2013-11-27,1
7712,4774,2,2013-03-03,1
3662,4671,2,2012-11-22,1
7024,4322,2,2008-09-12,1
16247,6773,2,2013-05-14,1
16454,9374,4,2013-09-16,1
14542,7118,2,2013-04-25,1
10951,1979,2,2014-03-25,1
8309,8175,10,2013-07-16,1
8169,6887,4,2014-04-12,1
11907,5851,1,2013-09-07,1
1766,6355,2,2013-01-19,1
9040,4816,1,2012-12-01,1
756,1019,2,2011-11-20,1
3419,3205,4,2013-11-21,1
140,13,2,2014-07-12,1
10489,8209,9,2014-02-21,1
9771,8499,4,2014-05-16,1
8323,5637,2,2010-08-08,1
15658,10044,5,2014-05-25,1
13210,9000,3,2012-10-27,1
3850,502,2,2014-02-12,1
701,4348,2,2011-06-15,1
8701,4038,2,2014-04-21,0
14040,5388,4,2014-06-26,1
10730,6603,2,2013-07-24,1
6308,1405,1,2013-12-03,1
10246,7328,2,2011-07-14,1
6672,961,2,2010-08-20,1
4726,7399,4,2013-06-27,1
14018,9608,2,2013-03-14,1
6713,971,2,2014-04-26,1
1268,7582,2,2014-03-20,1
9759,9453,2,2014-05-02,1
4029,1138,4,2013-11-17,1
8060,6130,4,2010-11-30,1
13378,3901,2,2009-12-07,1
11102,7439,9,2013-11-20,0
16464,9978,3,2013-08-24,1
6287,7944,4,2013-11-19,1
4991,9151,9,2013-05-29,1
2063,2371,7,2014-01-10,1
1754,1604,2,2014-02-26,1
2181,3931,2,2014-03-03,1
3191,2102,2,2009-02-18,0
7891,10078,2,2014-06-25,1
7711,2101,4,2012-05-02,1
870,3019,2,2010-10-05,1
851,1005,2,2009-10-06,1
10836,1948,2,2013-01-08,1
7620,1194,2,2011-07-27,1
4969,3221,2,2013-11-23,1
10236,5197,2,2012-11-27,1
8673,8698,2,2014-04-04,1
1441,5873,2,2014-03-15,1
1653,6054,2,2011-12-07,1
9912,5258,2,2014-01-28,1
15267,9989,2,2014-03-18,1
7655,1202,2,2013-01-06,1
2309,6355,2,2011-02-15,1
9865,3792,2,2011-11-27,1
11448,7857,3,2012-12-13,1
2983,3916,2,2014-06-23,1
8557,3277,2,2013-02-14,1
3412,883,2,2014-03-07,1
12908,6247,3,2012-10-16,1
7938,1603,2,2009-06-11,1
851,10088,2,2014-01-17,1
1345,1622,1,2013-11-26,1
13401,6508,2,2012-01-31,1
7207,1209,2,2005-07-15,1
3910,3436,6,2014-06-26,0
15251,4489,9,2013-12-24,1
2435,7317,2,2014-03-01,0
6168,8959,4,2013-06-18,0
4247,555,2,2012-11-02,1
5052,1295,2,2012-12-21,1
8424,6032,2,2011-01-08,1
7165,1094,4,2013-03-18,1
10165,9473,2,2014-03-24,1
15660,5930,2,2012-04-14,1
12482,6319,1,2012-11-27,1
6001,816,2,2011-05-23,1
3538,472,2,2013-07-23,1
16026,7323,2,2014-06-21,1
1306,171,2,2011-05-03,1
4126,554,2,2012-12-28,1
8293,4649,1,2014-02-19,1
3134,5958,9,2013-08-23,1
14977,6124,2,2011-09-28,1
2419,4308,2,2013-06-12,1
5171,3699,2,2013-01-13,1
4052,7024,3,2013-07-01,1
8501,4484,3,2012-10-30,1
3943,4473,2,2009-03-01,0
9715,9808,2,2014-02-16,1
2424,3769,4,2011-06-05,1
2117,4879,2,2013-10-24,1
16057,6417,2,2014-02-21,1
9421,3658,4,2013-01-18,1
11822,8060,2,2013-03-26,1
3851,5053,2,2014-04-29,1
14321,6851,10,2013-07-10,1
10683,5080,10,2012-05-31,0
11811,7209,1,2011-11-30,1
11103,5285,10,2012-07-13,1
1503,665,1,2013-05-05,1
2733,9138,4,2012-09-01,1
365,799,4,2004-08-12,1
4528,576,2,2006-11-05,1
3930,6605,2,2012-01-23,0
14445,6538,4,2014-05-22,1
13901,3361,6,2012-10-21,1
13845,4503,2,2014-01-27,1
2909,695,2,2012-06-24,1
13899,3360,2,2013-05-02,1
15341,8446,2,2013-04-19,1
7963,6501,10,2014-01-30,1
5709,2881,2,2008-08-30,1
13593,6965,4,2013-09-22,1
9,4656,2,2010-08-25,1
11890,4803,1,2012-02-01,1
4812,5495,10,2010-09-10,1
1709,5506,2,2013-11-08,1
15989,7361,3,2010-09-02,1
14284,7521,4,2013-10-22,1
10900,1967,9,2014-02-05,1
12745,4917,6,2014-01-17,1
3025,3628,2,2013-01-29,1
7765,5643,2,2013-06-13,1
3337,1926,1,2014-01-08,1
5502,6761,2,2013-04-12,1
16027,9138,4,2013-05-13,0
6028,1889,3,2014-04-21,1
13943,5720,4,2013-07-19,1
14193,8419,4,2013-01-10,1
1824,8460,10,2013-08-10,0
3413,8899,2,2012-12-12,1
1253,6253,2,2013-06-24,0
16511,9438,2,2014-04-27,1
3123,423,4,2008-01-19,1
4815,1154,8,2013-08-02,1
5711,776,2,2009-06-28,1
7994,2922,2,2010-07-30,1
7384,4333,9,2011-05-24,0
7826,6223,5,2013-04-05,0
3064,4627,4,2010-11-23,1
15264,9296,2,2013-10-14,1
585,99,2,2006-01-18,1
15875,9438,2,2014-01-19,1
743,6153,2,2012-12-05,1
333,4325,2,2013-10-20,1
14115,5996,2,2014-06-13,1
182,1132,2,2003-02-06,1
6381,7573,1,2013-09-08,1
11836,2730,10,2014-03-28,1
1528,5196,2,2010-11-29,0
16393,7730,3,2012-10-16,1
3022,9644,4,2014-02-22,1
375,2485,4,2013-05-07,1
2265,3925,2,2013-04-11,1
6235,3716,5,2013-12-03,1
15846,7777,10,2011-09-22,1
7034,4893,1,2013-12-02,1
16621,10178,2,2014-07-15,1
6062,9586,5,2014-05-21,1
9777,2355,1,2014-01-03,1
11271,2640,2,2014-01-19,1
1752,4929,2,2011-12-08,1
11264,6590,3,2013-08-30,1
14140,4798,10,2010-09-28,1
4706,4332,9,2013-08-12,1
7357,1137,10,2014-04-22,1
4624,7661,4,2013-10-27,1
2989,4055,2,2013-08-15,1
10401,1857,2,2014-01-22,1
5597,1907,1,2009-02-27,1
15290,6892,4,2012-07-17,1
15525,8077,4,2012-10-06,1
10437,8762,5,2013-10-27,1
8374,1347,2,2013-04-27,1
6567,5628,5,2012-01-29,1
4450,6372,2,2010-11-29,1
11534,6233,2,2013-03-07,1
10866,1954,2,2013-04-02,1
11032,5323,4,2014-05-30,1
6458,2612,2,2013-08-14,1
7637,6601,4,2013-09-18,1
2545,3492,2,2013-12-28,1
7355,10048,2,2014-02-19,1
14063,10151,4,2014-06-24,1
587,6875,2,2012-11-13,1
335,7156,2,2013-02-20,0
7916,6366,2,2012-12-16,1
1326,1527,5,2010-03-27,1
304,2212,2,2008-08-20,1
6234,5868,2,2012-07-22,1
218,4789,9,2013-04-25,1
1704,229,2,2013-02-08,1
11544,2211,2,2013-04-04,1
4249,7866,2,2012-04-16,1
5060,5447,2,2013-08-12,1
105,889,2,2005-06-08,1
7084,1940,2,2011-09-13,1
5013,659,4,2008-10-08,1
3107,6906,10,2012-10-17,1
8705,8126,2,2013-04-17,1
1400,3455,2,2011-12-28,1
2061,289,2,2005-09-12,1
7354,1137,10,2014-01-09,1
14500,5720,4,2013-03-31,1
15521,10032,2,2014-01-26,1
10543,6925,2,2013-07-25,1
7121,3985,2,2014-02-04,1
8967,5088,2,2010-03-15,1
2371,1244,2,2011-10-31,1
1665,1473,2,2007-03-18,1
3351,8899,2,2013-12-30,1
638,66,2,2009-03-15,1
1113,2084,2,2011-02-26,1
10318,4978,9,2013-03-08,1
4726,5194,5,2013-01-01,1
32,5200,3,2013-08-05,1
374,39,2,2007-11-30,1
14391,8716,4,2012-12-11,1
15409,4752,2,2012-02-25,1
9119,1538,2,2013-01-26,1
577,4127,1,2008-04-22,1
6810,1002,2,2012-12-15,1
13611,6474,5,2013-07-01,1
3652,5462,2,2009-07-22,1
15004,7215,2,2014-02-03,1
15181,8903,2,2014-01-20,1
4790,6790,9,2013-10-02,1
3261,5662,2,2010-10-08,1
10882,6646,2,2014-05-14,1
16539,8561,3,2011-10-27,1
14150,6159,4,2009-09-24,1
4056,8521,2,2013-12-14,1
11507,7249,2,2013-09-29,1
12528,3010,7,2013-11-13,1
4098,1794,2,2006-08-11,1
5616,8505,5,2013-04-23,1
920,111,2,2011-10-09,1
2260,4884,4,2009-11-27,1
13739,4065,2,2012-08-12,1
7220,8479,2,2013-12-18,1
13960,6692,2,2013-03-14,1
399,83,2,2004-08-19,1
4264,6682,2,2012-02-27,1
8538,5720,4,2013-12-06,1
1287,167,2,2014-05-12,1
642,1608,2,2010-05-08,1
9963,2707,6,2013-04-01,0
14,7343,2,2012-03-16,1
9364,3098,2,2013-05-01,1
9500,8357,2,2013-11-02,1
13154,4709,2,2010-05-23,1
2733,527,5,2013-02-19,1
6285,7448,4,2011-03-24,1
7926,3296,4,2012-06-15,1
8968,2126,7,2013-03-03,0
3745,8122,2,2014-03-23,1
6308,8955,1,2014-01-10,1
16097,7867,9,2014-01-09,1
15717,9211,4,2013-07-30,1
3131,425,5,2011-04-26,1
179,586,2,2000-08-24,1
11290,6401,5,2013-11-08,1
857,1976,2,2006-03-18,1
3273,2404,9,2013-05-23,1
5750,7574,2,2014-05-19,0
13034,6341,2,2013-08-04,1
3745,7692,2,2012-06-22,0
7702,4349,2,2013-05-30,1
12171,5720,4,2012-09-28,1
3815,6048,10,2013-03-18,1
10058,5080,10,2014-03-19,1
9944,7182,2,2013-01-08,1
2362,594,2,2013-02-04,1
7867,1254,2,2010-07-27,1
2589,362,2,2013-01-05,1
179,354,2,2000-12-06,1
8756,9604,9,2014-03-23,1
14266,5166,2,2013-02-04,1
13729,9062,4,2012-11-06,1
2754,750,2,2014-05-14,1
8929,8508,2,2013-07-02,1
7279,1379,2,2009-12-03,1
3768,1627,2,2013-09-22,1
2042,3649,4,2013-02-13,1
12122,8025,10,2013-12-27,1
1790,2043,7,2014-02-01,1
3395,2338,2,2010-09-10,1
851,1148,2,2014-01-08,1
12574,2630,2,2011-12-14,0
11763,4610,2,2012-11-23,1
13453,9339,4,2012-12-17,1
14530,8207,2,2014-05-15,1
4434,3123,2,2009-03-21,1
1585,1270,9,2007-12-23,1
3954,1971,5,2012-10-29,1
12849,4336,4,2009-01-23,1
6430,895,2,2007-03-29,1
10429,7046,2,2013-12-10,1
13982,6294,2,2010-01-15,1
112,302,2,2004-07-25,1
738,1087,6,2009-10-19,1
7319,2600,6,2013-12-01,1
12990,4201,2,2014-01-05,1
7474,8758,3,2012-10-30,1
7852,6185,2,2012-12-14,1
9014,8655,2,2013-11-03,1
12175,5465,2,2012-10-28,1
14725,4005,7,2012-12-14,1
7871,6810,7,2013-01-15,1
1176,197,2,2013-04-26,1
945,1066,2,2008-10-23,0
14464,5384,2,2013-07-24,1
14857,9531,3,2013-01-03,1
3586,10051,2,2014-02-11,1
151,6665,2,2011-09-19,1
10925,4313,6,2013-02-17,1
3137,1024,2,2008-02-12,1
13891,5688,3,2013-01-22,1
3714,501,2,2013-07-08,1
14470,7652,2,2014-04-07,1
9063,4742,2,2014-06-09,1
4925,9288,4,2013-07-10,1
1525,1002,2,2014-05-19,1
7294,2059,1,2013-01-30,1
6724,2117,10,2012-12-29,1
16133,6773,2,2013-12-18,1
3261,5064,10,2013-06-08,1
2569,6091,9,2012-06-04,1
10756,1923,5,2013-07-18,1
8935,4599,2,2013-03-22,1
7710,3313,2,2013-03-24,1
15982,7924,1,2014-05-26,1
8748,6747,2,2012-02-05,1
15668,5285,10,2013-10-07,1
16496,9717,5,2014-03-23,1
485,1078,2,2003-06-25,1
38,266,5,2004-07-08,1
16128,6144,10,2010-01-11,1
948,7791,2,2011-12-05,1
445,850,4,2014-01-05,1
13953,4102,2,2011-03-08,1
8002,1270,9,2006-12-07,1
5884,8795,4,2013-04-10,1
2662,3020,2,2007-11-09,0
11826,4160,2,2013-09-27,1
16534,9717,5,2014-02-01,1
16342,9969,2,2014-03-02,1
5616,8356,2,2013-04-23,1
667,8060,2,2014-06-24,1
8327,8825,2,2014-01-08,1
9505,4069,2,2009-06-29,1
7196,4612,2,2011-08-05,1
3306,6945,2,2010-11-30,1
8189,5374,2,2013-07-28,1
12012,3700,2,2013-12-17,1
4346,4752,2,2013-04-30,1
6829,9904,2,2014-01-06,1
2953,7735,5,2013-05-14,1
4678,6936,2,2013-08-28,0
9825,5457,3,2013-07-31,1
15519,8504,4,2013-03-22,1
5152,5418,2,2014-04-18,1
3770,5269,8,2011-09-03,1
4637,3816,2,2012-12-11,1
12054,9729,4,2013-11-29,0
11815,2472,4,2011-09-26,1
16387,9806,4,2013-05-01,1
1871,9713,2,2013-09-07,1
4801,619,5,2013-09-06,1
13754,9052,4,2014-01-26,1
14285,9560,10,2014-02-26,1
3439,2621,4,2013-01-05,1
11551,7203,3,2014-04-04,1
1681,9983,4,2014-01-10,1
12560,3455,2,2013-06-28,1
7352,4243,9,2014-05-14,1
13890,6422,4,2013-10-05,1
560,7594,7,2012-11-16,1
4737,4724,2,2011-08-28,1
16337,9685,2,2013-03-25,1
9872,2723,2,2008-10-18,0
2433,7377,4,2014-07-12,1
338,37,4,2014-04-04,1
6821,6513,2,2011-06-07,1
13522,9494,2,2013-07-24,1
3546,9443,2,2013-10-30,1
6746,1098,4,2010-04-01,0
1572,7009,4,2011-11-02,1
7761,6578,2,2014-01-29,1
2347,8815,3,2014-01-05,0
3629,9302,4,2014-03-10,0
6366,4332,9,2013-10-25,1
12820,2749,3,2010-11-22,1
13036,2860,2,2008-09-22,1
12168,7805,2,2013-06-29,1
15876,8489,2,2014-07-05,1
3652,5880,2,2010-11-22,1
4742,6051,2,2013-11-15,1
8957,4724,2,2013-12-10,1
16248,8978,2,2013-11-30,1
11012,4025,2,2012-09-07,1
12155,9418,2,2014-01-26,1
306,1794,2,2008-09-02,1
10707,1909,5,2014-06-18,1
7149,9672,2,2013-06-23,1
12216,10136,2,2014-05-14,1
4649,888,6,2013-10-13,1
6103,4048,2,2013-11-01,1
6826,9553,2,2014-05-05,1
3460,6117,4,2014-02-04,1
8508,7360,2,2013-01-25,1
2354,2809,5,2013-05-22,1
6912,2366,7,2013-01-11,1
2912,2992,2,2013-11-19,1
12075,8337,2,2014-01-02,1
10637,6167,7,2013-06-19,1
21,2520,2,2011-03-12,1
7533,3474,2,2011-02-28,1
14580,9469,5,2012-10-26,1
13950,3397,2,2014-03-24,1
560,3379,2,2011-07-11,1
453,7868,2,2011-06-27,1
1688,3413,6,2010-11-13,1
1190,6773,2,2013-08-07,0
3598,8855,4,2014-01-18,1
16632,10200,3,2014-06-10,1
2131,1189,2,2012-11-21,1
5033,8199,2,2013-06-04,1
5463,9327,2,2014-01-14,1
1119,8638,2,2014-06-18,1
5610,6473,2,2013-04-29,1
7934,6685,3,2012-05-06,1
10140,6241,2,2012-08-07,1
7191,5509,2,2009-04-27,0
5750,778,4,2014-03-26,1
340,420,2,2014-06-19,1
2673,6959,2,2013-12-30,1
12892,3436,6,2013-08-28,1
2666,9545,2,2013-12-11,1
5374,5475,2,2014-05-26,1
4987,3469,4,2013-08-05,1
935,7927,2,2013-10-14,1
11033,7403,4,2013-05-06,1
768,97,2,2008-10-27,1
5474,753,4,2009-06-17,1
7719,8211,2,2012-07-09,0
10538,1966,9,2012-09-04,1
5869,5332,4,2013-07-06,1
1233,5579,2,2012-12-25,1
15474,8776,4,2012-11-21,1
11005,6482,2,2013-09-28,1
13336,7686,2,2013-11-05,1
7305,4686,2,2013-11-12,1
5766,2754,4,2012-12-02,1
1213,758,2,2012-05-30,1
3069,2681,5,2013-10-13,1
10388,7045,2,2013-12-20,1
14186,3522,5,2011-03-17,1
2409,8393,2,2012-07-26,1
2357,727,2,2013-12-05,1
12841,5494,10,2012-05-26,1
10723,3873,6,2013-09-23,1
11941,5189,9,2010-05-23,1
543,4671,2,2013-05-15,1
6544,7339,4,2014-04-06,1
8088,3094,2,2014-07-08,1
9370,1938,2,2008-08-28,1
2968,9113,4,2013-10-31,1
429,44,2,2014-03-19,0
14226,9625,3,2013-11-19,1
12354,9705,5,2013-08-27,1
628,926,2,2013-12-27,1
15233,5547,3,2012-06-03,1
7056,5458,2,2013-12-10,1
8183,8825,2,2014-07-05,1
13637,8786,10,2013-12-12,1
6442,899,2,2014-05-19,1
608,8936,2,2013-04-07,1
2670,2633,2,2014-07-01,1
12230,3021,2,2013-09-24,1
16302,9049,2,2013-04-30,1
2744,9471,2,2013-11-01,1
7283,8140,2,2013-05-14,1
4062,4067,2,2013-10-22,1
2921,8915,2,2013-07-03,1
15646,6247,3,2012-10-08,1
9363,1601,2,2014-01-16,1
1885,10082,2,2014-03-04,1
858,1382,2,2006-03-04,1
1396,5431,2,2013-08-24,1
9270,1572,2,2013-09-26,1
532,53,2,2012-12-15,1
15986,10048,2,2014-02-06,1
13584,9722,3,2013-06-27,1
14610,5900,2,2012-11-20,1
69,5147,2,2009-11-19,1
4424,8968,3,2013-07-22,1
6035,1269,9,2013-04-25,1
4629,5969,3,2013-03-20,1
642,1546,2,2006-02-11,1
4261,2067,2,2012-02-07,1
7315,6737,2,2012-12-27,1
11715,7270,2,2010-12-16,1
4728,4048,2,2013-08-29,1
9769,1694,2,2013-08-30,1
10773,8209,9,2013-03-07,1
12192,3690,2,2013-08-26,1
4879,629,2,2013-12-01,1
10962,5753,2,2013-08-04,1
1206,411,6,2010-12-19,1
12340,2547,4,2010-05-27,1
11584,5281,5,2011-11-15,0
14894,4382,7,2013-06-18,1
5834,784,9,2010-12-23,1
1807,248,2,2013-01-12,1
8041,1286,2,2012-12-01,1
4944,3996,2,2013-04-25,1
15288,9273,3,2014-07-02,0
5711,9831,9,2013-08-11,1
10790,9989,2,2013-11-22,1
3528,4310,4,2012-04-23,0
7658,3040,5,2013-04-16,1
11722,9929,3,2013-10-01,1
8462,7454,2,2012-08-15,1
16249,8164,2,2013-05-07,0
9190,9330,1,2012-09-10,1
2800,6473,2,2014-06-15,1
10943,1976,2,2012-12-30,0
2219,6047,4,2009-08-08,1
2532,843,2,2007-05-09,1
3043,3259,2,2013-06-20,1
4161,4170,2,2014-05-04,0
14841,9173,2,2013-03-01,1
1968,4349,2,2010-12-19,1
13520,5088,2,2013-08-20,1
6103,4144,2,2013-10-31,1
10672,5971,2,2010-07-12,1
6165,7670,2,2011-08-04,1
13155,6618,2,2010-08-10,1
740,9042,2,2013-07-16,1
13844,6929,2,2010-06-16,1
2844,394,2,2013-10-07,1
4547,4332,9,2013-12-27,1
3162,432,2,2013-12-18,0
7186,4217,2,2013-12-29,1
12437,6685,3,2013-06-09,1
11704,2276,2,2013-03-08,1
9576,1642,4,2013-08-27,1
13205,2945,5,2013-02-18,1
7684,6040,15,2011-10-01,1
6561,4333,9,2014-07-01,1
4159,5544,2,2014-04-25,1
12320,7624,2,2011-01-25,1
13893,3544,2,2014-07-14,1
895,193,2,2003-04-18,1
14853,4117,1,2011-09-01,1
8121,2229,10,2009-03-17,0
8697,5625,10,2014-04-19,1
8536,2471,4,2014-01-04,1
12085,6460,2,2014-03-31,1
5990,7905,3,2014-02-08,0
12753,2710,6,2014-03-18,0
5336,2364,2,2007-04-01,1
1716,8851,4,2012-04-24,1
1931,300,2,2008-05-29,1
14987,5736,9,2014-05-02,1
54,5,4,2013-11-28,1
13312,9302,4,2013-11-03,1
9403,9881,2,2014-06-22,1
4908,4292,9,2014-06-26,1
16289,9757,2,2013-10-02,1
342,6769,2,2012-11-24,1
4078,7670,2,2012-02-05,1
1750,2303,2,2010-11-17,1
14099,5506,2,2011-06-22,1
10032,5407,1,2013-11-18,1
4922,645,2,2014-05-16,1
12086,8627,2,2012-09-03,1
116,196,2,2004-02-23,1
1619,1264,2,2004-02-17,0
9742,6154,2,2011-06-19,1
6324,5217,1,2012-09-21,1
1811,5652,2,2007-04-11,1
16369,8697,2,2014-01-24,1
10186,1777,2,2013-11-14,1
12695,9981,2,2014-02-27,1
12764,6930,2,2013-04-30,1
16395,8323,2,2012-02-14,1
10253,5088,2,2013-08-23,1
8368,1345,4,2010-09-07,1
9979,9345,3,2012-10-26,1
12551,3076,4,2013-05-27,1
12068,7580,2,2012-12-16,1
3058,6117,4,2013-07-20,1
11211,9273,3,2013-03-12,1
6222,4001,2,2013-12-12,1
9954,7432,10,2012-06-05,1
11166,6111,2,2014-07-23,1
9020,9785,2,2014-07-12,1
10752,7565,4,2014-02-01,1
9617,10057,2,2013-12-15,1
2708,6793,2,2012-10-15,1
2468,335,2,2012-08-10,1
12706,8332,4,2012-07-16,1
8205,8419,4,2014-01-20,1
3264,4353,6,2013-06-30,1
16573,9331,2,2014-02-04,1
12973,6368,3,2013-09-27,1
14474,5940,2,2010-07-27,1
6652,2340,2,2009-12-17,1
856,5061,2,2011-07-27,1
4151,8592,2,2014-05-02,1
12687,7541,4,2013-11-23,1
8275,5941,2,2013-01-23,1
14449,8343,4,2012-11-16,1
8356,1977,1,2013-11-05,1
5629,1521,9,2014-02-16,1
1565,9790,2,2013-07-24,1
5221,5585,2,2012-08-25,1
16221,10080,4,2013-12-07,1
12853,2761,9,2012-08-17,1
2383,6790,9,2013-04-17,1
5901,1600,2,2012-12-01,1
6777,4016,2,2014-04-22,1
13313,8740,1,2013-03-06,1
9904,4213,2,2011-07-02,0
13723,7941,1,2012-06-19,1
3365,2492,1,2013-02-04,1
7082,7011,9,2014-02-09,1
7234,9147,2,2013-12-20,1
4690,10135,3,2014-04-22,1
15109,8816,2,2014-05-14,1
3356,7727,2,2013-02-02,1
15183,9656,2,2013-09-24,1
8778,7387,2,2014-02-28,1
2650,789,2,2011-08-11,1
10515,9612,1,2013-03-26,1
4202,550,2,2007-06-15,1
4122,3327,2,2013-05-14,1
7327,9848,10,2013-07-23,1
4700,4510,2,2013-05-30,1
10453,5194,5,2013-11-25,1
16313,6880,9,2014-01-05,1
5236,3455,2,2013-11-10,1
14447,6131,4,2014-02-12,1
4034,1002,2,2014-07-04,1
1165,149,2,2014-02-27,1
9200,5774,1,2010-11-19,1
6770,8026,4,2012-06-17,0
15212,4453,2,2008-06-14,1
8198,8776,4,2013-10-04,1
15085,4336,4,2012-02-12,1
773,4868,2,2013-12-28,1
16456,8776,4,2012-03-15,1
4413,568,2,2007-10-24,1
10811,10043,4,2014-02-19,1
4577,5806,3,2010-08-17,1
7639,1197,2,2005-10-23,1
6599,6255,3,2014-06-18,1
13620,3169,2,2009-02-01,1
13168,7188,2,2014-06-04,1
12458,2598,4,2012-02-28,1
11692,7665,5,2012-10-30,1
2208,414,5,2013-06-27,1
8516,8558,3,2011-10-27,1
5653,7988,2,2013-12-02,1
6931,1313,2,2013-05-21,1
12006,4999,1,2012-12-19,1
13707,4006,7,2014-05-15,1
9668,2554,4,2012-02-23,1
1873,4752,2,2010-11-06,1
10670,2781,1,2013-01-03,1
14395,4752,2,2011-04-01,1
953,5027,5,2014-03-17,0
4534,579,2,2014-04-22,1
5246,8777,2,2013-02-03,1
12975,9733,3,2013-10-26,1
10156,7318,4,2014-07-13,1
5108,676,2,2013-07-03,1
753,6123,1,2014-03-13,1
12698,2683,9,2013-03-30,1
3404,2405,2,2013-06-20,1
8065,5124,2,2012-07-18,1
4452,9634,4,2013-10-18,1
14158,9410,2,2013-10-03,1
3591,9350,3,2012-12-04,1
3521,469,3,2009-12-18,0
14595,7664,5,2013-07-27,1
5062,2119,2,2013-04-30,1
5298,5380,2,2014-01-05,1
938,5246,2,2013-11-30,1
1207,152,2,2010-02-01,1
258,10048,2,2014-01-29,0
6088,7828,3,2012-04-06,1
16427,8738,2,2012-06-19,1
3256,8570,4,2013-12-16,1
5191,8774,2,2013-02-25,1
9223,8902,10,2014-06-04,1
3152,6058,4,2013-05-30,1
4277,2732,2,2013-03-24,1
4538,3371,2,2011-11-13,1
6185,6420,3,2013-12-22,1
15227,9376,4,2013-12-22,0
