user_id,item_id,class,reviewTime,overall
1982,8628,8,2013-05-28,1
9748,9055,3,2014-01-21,1
2892,10272,1,2013-11-12,1
14579,6137,5,2014-06-03,1
14248,10231,14,2014-02-24,1
16961,8480,7,2012-06-04,1
656,264,4,2007-08-20,1
102,10882,14,2013-08-27,1
13288,5179,17,2013-02-26,1
103,8718,8,2013-12-02,1
18301,10813,1,2013-11-19,1
4646,8921,4,2014-03-16,1
2871,446,4,2000-11-22,1
15179,3318,8,2014-06-18,1
8747,3848,5,2012-01-04,1
13756,3909,2,2013-03-25,1
13923,9761,14,2013-01-16,1
11015,9644,9,2012-12-26,1
5111,10375,13,2013-10-13,1
1434,816,17,2005-06-22,1
4202,356,16,2013-06-05,1
5748,635,9,2004-04-20,1
4999,4325,19,2009-09-17,1
12346,1995,8,2013-01-13,1
11952,3988,4,2010-04-05,1
14435,10837,19,2013-11-30,1
12217,9756,8,2014-03-01,1
2529,5694,5,2014-06-05,1
4576,6229,14,2013-02-12,1
14084,10797,13,2013-12-30,1
16624,8484,7,2012-11-06,1
9372,1136,2,2014-01-16,1
5140,7124,6,2013-03-29,1
19383,11732,19,2014-05-29,1
8409,11530,5,2014-05-15,1
19296,10376,19,2013-07-16,1
13978,10402,8,2013-11-05,1
2363,202,9,2013-10-29,1
8747,5707,13,2012-01-04,1
8996,1060,19,2013-07-29,1
316,4610,8,2013-01-28,1
2120,209,8,2014-01-02,1
5514,4203,13,2013-08-22,1
2322,9461,18,2014-04-28,1
2012,9135,18,2013-01-31,1
2948,10564,11,2014-03-31,1
1018,1912,5,2007-03-23,1
7768,7348,8,2011-06-21,1
11071,10128,8,2013-01-23,1
10647,1490,8,2012-02-15,1
14476,9494,19,2013-02-13,1
4341,7290,18,2012-01-22,1
9505,5611,18,2010-10-27,1
13671,2817,2,2014-01-29,0
12374,2296,6,2012-12-11,1
17753,8294,14,2014-06-01,1
9631,1189,14,2011-12-12,1
5570,2492,13,2011-04-29,1
9677,10541,6,2013-08-24,1
119,9086,19,2012-09-27,1
13626,9016,13,2013-05-05,1
413,6457,8,2013-12-08,1
5442,4944,16,2013-08-14,1
19109,9290,16,2013-01-30,1
6037,3982,16,2014-07-03,1
7487,2787,16,2011-03-06,1
14116,7494,2,2012-12-28,1
6749,7375,5,2011-09-29,1
2674,6063,2,2013-12-24,1
11877,8900,17,2012-12-11,1
17219,11689,19,2014-03-04,1
7725,4007,14,2012-12-31,1
11001,2469,6,2008-02-01,0
689,761,8,2011-07-19,1
7431,9543,5,2013-04-04,1
1413,8405,19,2013-06-24,1
4916,6336,13,2011-05-20,1
5683,532,15,2011-08-22,1
7912,5694,5,2012-10-13,1
17052,10805,10,2014-01-16,1
14833,5307,18,2013-04-24,0
3200,9384,14,2012-07-05,1
15203,3336,16,2013-12-07,1
14460,5407,14,2012-09-29,0
16328,7546,9,2011-12-24,1
6915,2990,14,2013-12-21,1
12054,9559,19,2013-01-25,0
10996,4218,2,2011-01-04,0
18414,7249,8,2012-07-16,1
14179,7269,1,2011-11-04,1
1372,3431,19,2009-01-09,1
10049,4763,18,2013-01-03,1
14371,8413,19,2013-05-23,1
12577,3696,18,2013-11-05,1
4229,9936,2,2013-04-16,1
7297,11245,19,2014-05-19,1
12757,6368,3,2014-01-03,1
3676,3652,16,2014-05-28,1
167,52,8,2013-08-04,1
16134,10584,6,2014-02-16,1
1490,10724,18,2013-05-29,1
10623,6336,13,2013-05-13,1
4953,11324,8,2014-07-05,1
760,5118,8,2014-02-18,1
4451,4110,7,2013-07-21,0
1097,8621,19,2013-11-16,1
6097,2296,6,2013-12-06,1
14122,8191,16,2012-06-03,1
4474,1695,2,2012-05-11,1
5193,9130,18,2012-12-14,1
4228,9536,5,2013-10-05,1
1085,1408,6,2014-03-24,1
2768,3519,18,2014-03-18,1
5026,2541,4,2011-03-02,1
3103,5578,8,2014-01-01,1
231,10570,8,2014-06-24,1
1225,5243,8,2013-01-29,1
7602,918,6,2013-03-07,1
13649,5365,18,2011-09-12,1
11198,4509,6,2010-09-18,1
11650,3669,6,2014-05-29,1
9325,5280,19,2011-08-17,1
16496,11734,11,2014-06-25,0
2825,252,8,2005-04-01,1
14615,7748,1,2012-01-02,1
9420,10718,17,2013-12-06,1
414,9461,18,2012-08-03,1
9039,6546,3,2014-05-08,0
4475,2670,4,2008-03-05,1
3871,6012,4,2013-03-13,0
15610,6471,17,2014-01-02,1
3484,301,2,2012-10-22,1
9425,10038,19,2013-10-03,1
16064,11174,19,2014-01-16,1
12576,4447,7,2012-11-25,1
838,2902,4,2011-04-26,1
1983,3893,2,2012-03-29,1
112,4385,17,2010-12-23,1
1486,7230,14,2011-10-27,1
5584,5833,4,2012-02-12,1
9957,4466,16,2013-01-25,0
10973,3975,14,2013-12-29,1
15848,6715,7,2013-03-28,1
18555,10826,4,2014-02-07,1
8629,11314,9,2014-02-21,1
14886,5092,9,2012-12-30,1
14536,11699,2,2013-12-16,1
2071,7790,16,2012-11-02,1
10877,10757,19,2013-10-22,1
14552,3175,14,2014-01-14,1
5410,7206,5,2013-05-13,1
18693,11795,13,2014-01-21,1
10497,2541,4,2014-03-02,1
11854,1826,4,2012-12-27,1
11647,9001,13,2014-01-03,1
4632,6475,1,2012-12-27,1
2470,2600,1,2011-12-23,1
13429,5924,16,2012-05-30,1
3289,7540,7,2012-08-07,1
8206,2461,6,2014-06-21,1
9710,10835,3,2012-07-28,1
4632,6288,17,2014-01-25,1
7423,6613,4,2013-01-23,1
5000,3433,14,2008-11-24,1
3895,2641,4,2010-09-11,1
750,7149,13,2011-05-26,1
19260,11833,4,2014-05-06,1
6225,3132,5,2013-03-11,1
127,1160,7,2012-05-16,1
6897,2436,7,2014-01-10,1
3230,1968,7,2014-06-21,1
2775,841,18,2009-10-21,1
3645,2589,18,2008-08-22,1
8187,6100,19,2012-10-04,1
2744,241,4,2013-12-06,0
6132,3749,11,2012-10-23,1
13376,6052,14,2013-02-23,1
3353,8356,14,2013-12-30,1
8965,1051,1,2013-05-13,1
4066,9163,4,2013-01-08,0
7922,7543,13,2012-02-26,1
18836,10737,14,2014-01-08,1
18812,9491,19,2013-05-27,1
14771,9571,5,2012-07-27,1
1041,3673,8,2014-01-09,1
5619,3182,5,2014-02-15,1
7491,11306,18,2013-12-27,1
3599,9876,2,2013-03-08,0
8157,4986,3,2013-08-13,1
15646,3652,16,2014-01-07,1
1721,2932,18,2008-11-12,1
14492,9849,6,2014-01-27,1
9200,4256,18,2011-05-31,1
17795,6614,15,2013-09-28,1
16525,9325,19,2013-04-01,1
2202,7291,17,2013-04-18,1
13294,2617,19,2013-12-25,1
2096,5496,9,2013-01-15,1
10944,9904,9,2012-12-30,1
12171,1932,15,2012-08-19,1
11193,7191,4,2013-02-05,1
13966,3410,15,2008-10-19,1
2763,6252,19,2013-01-18,1
11729,2067,7,2013-01-02,1
7777,813,1,2008-09-16,1
2214,4258,18,2012-07-27,1
6951,3519,18,2013-02-11,1
17219,7275,19,2011-10-01,1
2834,3437,1,2011-01-17,1
8714,10367,8,2013-08-29,1
18448,8483,8,2012-05-01,1
4439,1855,19,2007-02-11,1
11814,1930,4,2011-04-26,1
1740,568,1,2004-05-21,1
3934,10087,13,2012-12-28,1
9040,1460,5,2013-07-27,1
5488,512,1,2014-03-29,1
2245,6343,13,2013-12-27,1
2446,2615,7,2013-03-23,1
455,69,8,2013-02-18,1
4923,6639,6,2014-01-01,0
5939,4159,8,2011-03-24,1
16733,8790,19,2013-10-22,1
13438,7215,16,2013-07-22,1
14829,5039,19,2013-12-30,1
6064,582,15,2014-04-25,1
1321,8776,7,2012-12-02,1
2874,2067,7,2011-12-14,1
8155,886,18,2013-01-06,1
14069,8518,1,2012-02-23,1
10996,5972,5,2013-12-03,1
2671,2296,6,2014-02-11,0
10735,1521,8,2014-06-23,1
2874,2085,19,2012-05-10,1
8401,6978,7,2012-06-01,1
1020,9355,13,2012-10-18,1
1626,10448,12,2014-02-06,0
4509,5592,14,2012-12-23,1
3729,322,18,2013-01-02,1
6546,6581,6,2013-12-29,1
9433,7011,14,2011-10-20,1
8904,2725,1,2014-01-13,0
16714,7183,4,2012-10-07,1
1620,5097,18,2013-06-25,1
17443,5806,14,2012-05-01,1
14407,2863,13,2014-06-16,1
9135,9248,14,2013-10-23,1
9931,11079,17,2014-02-20,1
14790,10138,4,2014-02-21,1
2638,2436,7,2013-07-15,1
13926,2576,13,2013-12-06,1
16561,7118,2,2013-11-21,1
17843,11068,2,2013-10-27,1
1967,4302,6,2013-02-28,1
396,5466,13,2013-12-31,1
1229,132,8,2013-04-24,1
1398,490,6,2012-11-28,1
613,6392,18,2012-01-10,1
15505,8277,14,2012-08-08,1
10760,7134,6,2012-12-17,1
8090,11021,13,2013-09-04,1
12174,1932,15,2007-11-13,0
5320,7123,2,2013-10-29,1
11368,6750,5,2014-06-25,1
13563,2429,7,2013-01-10,1
3428,8890,13,2014-04-07,1
1509,146,8,2013-05-05,1
6749,7955,14,2011-11-22,1
5514,1130,18,2013-08-23,1
7732,7404,18,2012-07-13,1
9626,7711,19,2014-06-23,1
4188,7368,4,2012-12-12,1
6337,6020,4,2011-04-18,1
9644,6814,7,2013-12-28,1
4640,532,15,2013-06-05,1
3091,278,4,2014-05-01,1
4506,6320,5,2011-09-10,1
5145,2184,14,2012-11-01,1
2726,7471,19,2012-01-09,1
19303,10326,14,2013-11-18,1
4367,11006,2,2013-10-01,1
14649,9186,18,2013-01-06,1
6270,604,18,2006-03-05,1
16868,6688,14,2012-11-21,0
14607,7368,4,2013-12-04,1
12420,9813,17,2014-02-08,0
6010,5118,8,2013-10-23,1
2666,10654,17,2013-08-29,1
13623,4344,6,2013-01-04,0
16891,8095,2,2014-01-10,1
11073,5300,4,2013-06-28,1
12523,5045,3,2014-03-09,0
7620,3198,7,2009-09-13,1
2481,4799,2,2013-05-10,1
18267,11068,2,2013-11-15,1
2400,966,18,2005-06-19,1
13736,9304,19,2013-05-16,1
19299,10904,19,2013-10-13,1
6887,8090,14,2013-12-28,1
13034,8461,19,2013-02-12,0
18021,10230,14,2013-11-02,1
6078,5427,18,2010-07-22,1
16275,4204,16,2014-02-06,1
11730,1798,6,2013-12-03,1
6923,1855,19,2009-01-26,1
250,398,16,2011-04-20,1
9588,3086,1,2009-01-22,1
8866,1034,3,2013-03-02,1
3479,5611,18,2013-04-23,1
5017,4023,1,2011-05-25,1
12724,10253,2,2013-11-08,1
8583,958,7,2011-11-10,0
3424,1527,6,2008-07-07,1
12053,1911,19,2007-01-08,0
7985,9456,19,2013-10-14,1
19344,11613,19,2013-12-30,1
341,130,8,2008-03-26,1
13286,5841,1,2010-12-20,1
5983,578,4,2013-08-13,1
15053,9464,18,2014-02-05,1
3800,5028,1,2014-07-14,1
7204,7123,2,2013-01-28,1
7293,745,6,2006-05-30,1
5022,4574,1,2014-01-16,1
13599,2968,1,2014-03-03,1
6098,11027,18,2013-09-01,1
14220,6211,19,2012-12-03,1
9799,11020,13,2013-12-06,1
13729,6497,14,2011-11-24,1
18591,10016,18,2013-02-24,1
14979,3382,14,2010-12-25,1
15730,9753,14,2013-05-04,1
5744,934,17,2004-05-14,1
15473,11005,10,2014-04-07,1
15279,8934,14,2013-12-11,1
13483,2964,4,2010-03-06,1
11356,4402,16,2011-10-27,1
8031,2380,2,2010-01-12,1
1068,6974,7,2012-10-26,1
10426,5371,18,2011-04-15,1
9765,10371,14,2013-12-31,1
4088,2520,16,2013-04-01,1
18575,11006,2,2013-11-03,1
15172,6550,19,2014-04-23,1
19117,10395,14,2014-03-03,1
2640,3302,2,2013-11-03,1
10451,3919,13,2012-12-23,1
5309,1084,17,2013-01-25,1
15519,11075,12,2013-09-14,1
14105,3443,16,2009-12-01,1
9414,2084,5,2009-01-25,1
12662,6589,1,2014-03-03,1
16611,8190,16,2012-02-23,1
5007,907,4,2010-10-04,1
10112,7176,4,2013-11-13,1
5457,11086,1,2014-05-04,1
8242,9857,3,2014-02-06,1
12714,6733,4,2011-10-31,1
11681,4772,14,2013-08-18,1
17775,7020,9,2012-01-11,1
10,759,17,2009-10-03,1
3915,809,13,2013-02-10,1
3518,6949,17,2013-09-07,1
18935,9889,13,2013-04-22,1
2279,7748,1,2012-01-01,1
1967,662,8,2013-03-18,1
1895,3652,16,2013-05-12,1
3236,6342,13,2013-09-01,0
4956,6639,6,2013-01-06,0
4069,4838,1,2011-02-01,1
13271,9347,2,2011-09-02,1
229,7340,8,2012-09-21,1
2327,3294,1,2014-05-19,1
3799,5106,13,2013-03-20,1
6938,2541,4,2011-08-01,1
13961,4266,18,2013-05-16,1
15982,4391,16,2012-10-11,0
18464,10672,4,2013-10-17,1
1190,430,13,2011-12-28,1
4773,8651,14,2014-02-12,1
4730,4000,9,2012-10-15,1
6210,11055,2,2013-09-01,1
15022,9558,19,2012-09-27,1
19037,10007,4,2013-05-24,1
10207,2038,16,2012-12-31,1
18419,11487,8,2014-04-15,1
11856,6734,4,2011-11-12,1
9327,3417,8,2009-11-19,1
8366,3742,16,2012-11-13,1
9549,10033,7,2013-07-23,1
473,4152,3,2011-08-10,1
16419,9088,19,2013-01-21,1
2313,200,6,2014-01-20,1
6002,579,8,2012-11-27,1
6676,5425,4,2014-07-02,1
13776,7514,18,2011-10-19,1
5454,1814,6,2014-01-22,1
14508,4305,15,2013-02-01,1
8216,6969,8,2013-09-30,1
3724,7582,18,2014-01-28,1
5788,6149,5,2010-12-23,1
12098,2962,4,2013-03-16,1
12126,7052,5,2014-01-06,1
6466,5831,18,2013-05-02,1
4000,8846,13,2013-01-15,1
1479,6286,8,2013-01-19,1
1346,10889,4,2013-08-21,1
14161,8436,19,2013-05-15,1
9514,10381,8,2013-03-20,1
9504,6804,9,2011-11-02,1
7718,6983,18,2012-12-15,0
7022,5831,18,2014-04-11,1
6354,1341,14,2008-11-22,1
8222,7844,19,2014-01-01,1
17883,7495,2,2011-10-17,1
4032,10983,14,2013-07-08,1
2419,8718,8,2013-01-09,1
18042,9754,8,2013-03-08,1
10188,3802,9,2012-07-20,1
16395,8264,4,2012-04-19,1
783,10790,8,2014-05-24,1
1381,5208,8,2012-01-30,1
587,4846,5,2013-02-21,1
13920,5944,1,2013-02-03,1
14013,5747,18,2013-04-09,1
11312,9245,14,2013-12-10,1
14543,6139,1,2013-09-14,1
14507,3763,19,2010-06-10,1
11805,9574,5,2013-01-21,0
11318,7011,14,2012-11-29,1
11775,1805,19,2014-03-08,1
13136,6884,15,2012-12-29,1
11033,8501,7,2012-07-24,1
12742,6787,14,2014-06-01,1
17052,8561,10,2012-05-09,1
3635,536,18,2005-12-14,1
11355,6736,4,2011-09-21,1
7198,2614,6,2013-01-01,1
16636,8266,16,2013-11-23,1
14515,8226,17,2013-11-11,0
1921,8780,2,2013-09-24,0
7207,8420,19,2013-02-08,1
15224,6068,4,2012-07-19,1
3851,7774,8,2011-08-24,1
7921,2091,14,2011-07-27,1
2812,2038,16,2013-01-07,1
3905,3732,4,2013-02-07,1
13058,10758,18,2014-07-08,1
6755,1752,4,2013-10-04,1
15943,11900,19,2014-07-05,1
15410,3453,11,2009-12-23,1
8566,1329,16,2011-12-27,1
5751,969,18,2006-02-02,1
2819,8075,13,2012-07-31,1
11512,11918,13,2014-06-24,1
8070,872,3,2012-11-26,0
4938,1829,7,2013-02-12,1
15659,7206,5,2012-01-12,1
7914,3678,17,2010-11-28,1
11266,4941,5,2012-01-13,1
7510,778,8,2007-01-11,1
8665,3598,4,2011-01-10,1
4374,1499,6,2013-02-22,0
10518,3599,1,2014-01-29,1
828,4287,2,2014-05-31,1
6299,4066,8,2008-01-13,0
10333,1370,7,2014-06-28,1
15025,11215,16,2014-03-17,1
6537,7421,4,2012-01-23,0
2071,10715,14,2013-07-01,1
10276,11416,19,2013-12-25,1
617,30,5,2013-09-18,1
2101,1141,8,2013-01-16,1
371,6112,16,2013-12-30,1
11378,5118,8,2013-10-30,1
9989,8795,8,2013-12-12,1
2869,5876,4,2011-12-27,0
18043,9456,19,2014-01-07,1
12623,2664,9,2012-11-30,1
449,11375,8,2014-06-24,1
16642,7771,4,2013-01-10,1
18120,6964,12,2012-12-11,0
3212,3475,8,2013-03-01,1
13713,4138,14,2009-10-25,1
17946,8088,19,2014-01-01,1
7184,5102,17,2011-10-05,1
7326,9728,8,2014-01-15,1
1157,7661,8,2012-11-10,1
2392,205,17,2008-11-16,1
14726,5387,1,2013-12-27,1
1687,898,6,2012-11-20,1
6420,1194,6,2013-12-29,1
11359,6056,2,2010-08-31,0
4490,2584,6,2014-02-24,1
6455,9472,8,2014-05-17,1
3388,4627,4,2013-12-26,1
2007,623,17,2010-11-05,0
12286,10379,4,2013-09-19,1
15703,3962,8,2013-01-02,1
1698,7440,12,2013-02-23,1
16201,10820,19,2014-01-13,1
11249,11426,12,2014-04-07,1
14337,7126,1,2012-08-02,1
1236,1510,8,2014-05-20,1
94,6210,8,2011-09-11,1
5754,699,18,2006-02-14,1
1836,2938,4,2011-11-16,1
1839,5087,7,2013-02-08,1
1266,597,8,2013-08-28,1
13584,11633,14,2014-01-28,1
9885,1257,8,2012-09-02,0
8765,8752,17,2014-06-25,1
6950,700,6,2014-01-21,1
6721,7982,18,2011-12-06,1
14092,6494,3,2013-11-16,1
17291,5309,18,2013-03-05,1
681,11640,19,2014-02-04,1
6747,8873,8,2012-03-23,1
16226,8205,14,2012-04-16,1
1800,10465,16,2013-12-30,1
5079,6688,14,2013-03-20,1
885,9800,14,2013-05-30,1
8840,4213,6,2010-01-06,1
15450,8997,8,2014-07-03,1
878,5857,18,2012-03-11,1
15640,9652,4,2014-03-02,1
18812,9489,19,2013-05-27,1
13718,11024,14,2013-09-06,1
2967,8321,14,2013-01-11,0
11807,3387,9,2012-10-24,1
46,7347,8,2011-08-24,1
14032,3461,3,2014-05-15,1
13519,11017,14,2013-11-19,1
3028,7329,8,2012-05-23,0
11989,3434,5,2013-10-15,1
6563,761,8,2004-12-20,1
6341,5482,19,2011-12-16,0
2134,1545,18,2008-10-12,1
9501,8258,5,2014-02-14,1
4436,383,17,2003-10-28,1
5496,8921,4,2012-07-26,1
5706,6207,8,2011-11-07,1
16717,10511,1,2013-10-30,1
2901,10860,19,2014-01-03,1
6065,582,15,2013-07-12,1
10481,10758,18,2013-08-09,1
581,5542,15,2011-12-24,1
2055,6220,4,2014-03-13,1
12067,3025,13,2009-07-27,1
13548,7379,17,2012-01-22,1
15457,11219,17,2014-03-09,1
467,1448,8,2013-02-07,1
12755,5749,5,2013-12-02,1
5636,8787,4,2013-12-29,1
17646,5802,3,2014-01-14,1
552,577,1,2012-10-05,1
13343,3032,16,2014-04-27,0
6020,8483,8,2012-07-25,1
6145,2067,7,2013-10-17,1
14167,7436,18,2012-11-25,1
4783,6279,5,2012-12-13,1
155,7343,8,2013-10-07,1
7764,3983,16,2014-06-19,1
17776,6020,4,2014-05-17,1
8405,7541,7,2012-07-19,1
16973,11537,14,2014-05-06,1
19334,10804,10,2014-04-03,1
12771,2120,5,2013-02-01,1
12677,3132,5,2014-05-12,1
14690,7834,8,2013-12-19,1
7922,3004,16,2010-11-12,1
16844,9174,2,2014-03-05,0
18487,9934,4,2012-12-07,1
2643,4776,13,2011-03-09,1
4089,1355,9,2014-05-07,1
16109,4026,17,2012-05-09,1
16349,5381,18,2011-03-12,1
12284,9703,15,2013-01-12,1
14490,5873,13,2013-05-10,1
4308,537,18,2005-10-12,0
15186,4071,8,2012-08-24,0
12740,2702,16,2014-03-15,1
7652,5016,4,2012-01-08,1
10256,10715,14,2014-01-29,1
17392,11180,18,2013-08-26,1
3073,278,4,2014-02-26,1
798,5978,8,2013-11-30,1
7898,7010,4,2012-04-11,1
6683,662,8,2012-04-19,1
8119,5398,6,2013-02-12,1
3226,4763,18,2014-03-01,1
12956,5910,18,2013-04-24,1
11557,2994,17,2014-03-20,1
14651,3830,18,2010-11-29,0
9516,4160,13,2009-09-14,1
3200,2182,15,2013-12-03,1
13874,3125,6,2014-02-17,0
1295,6916,13,2013-12-12,1
10852,11192,19,2013-06-07,1
7718,9681,15,2013-10-29,1
17236,6249,19,2011-10-02,1
16893,8628,8,2014-01-05,1
16555,8929,14,2013-03-11,1
1068,5389,6,2010-10-11,1
3865,3352,16,2012-11-28,1
2341,2776,2,2012-12-04,1
2984,11076,4,2013-09-03,1
2704,5700,13,2013-09-19,1
10132,1325,12,2013-10-13,1
2843,3355,19,2011-05-21,1
5613,2224,6,2013-01-30,0
4726,5343,6,2010-10-17,1
8714,10912,19,2013-08-26,1
5104,650,18,2003-10-31,1
4640,5402,9,2013-08-17,1
1054,301,2,2014-05-22,1
5697,7020,9,2011-09-29,1
12889,2146,14,2014-01-12,1
12393,9542,5,2012-11-12,1
11135,2127,14,2013-06-01,1
1522,5080,7,2013-03-20,1
7899,11067,2,2013-09-09,1
298,10189,13,2013-05-17,1
16908,4824,8,2013-07-26,1
8585,4609,2,2013-12-10,1
2588,6692,7,2013-08-22,1
7808,821,6,2013-03-12,0
5321,6906,18,2014-03-11,1
6934,1360,16,2014-01-16,1
12654,9849,6,2013-01-31,1
1158,9472,8,2013-12-20,1
9452,1265,16,2013-11-14,1
16230,7876,14,2013-07-31,1
16365,10377,5,2014-01-06,1
12599,2370,5,2013-02-25,1
16904,5717,4,2011-09-27,1
18431,8369,19,2014-01-18,1
5160,7276,19,2011-11-02,0
18031,6426,6,2011-07-01,1
16596,9869,13,2013-05-15,1
6470,1645,17,2006-05-23,1
1878,174,1,2013-05-06,1
2547,10291,4,2013-04-08,1
17884,8492,7,2012-07-26,1
9777,5771,16,2011-03-28,1
4149,4255,18,2011-01-03,1
996,3122,8,2012-02-05,1
2449,3308,8,2010-12-28,1
12975,3903,14,2011-08-15,1
2557,9162,4,2013-01-24,1
5974,3724,2,2010-03-03,1
12722,4312,16,2013-04-18,1
14505,3055,14,2013-12-24,1
2927,264,4,2009-04-25,1
4367,579,8,2012-12-12,1
7429,1097,18,2011-04-15,0
8168,9644,9,2014-02-04,1
13522,7514,18,2013-03-17,1
4159,2641,4,2009-02-17,1
11239,6906,18,2013-05-30,1
854,815,14,2004-01-21,1
14084,11213,18,2013-10-21,1
13908,7671,11,2013-05-01,1
4572,7263,4,2011-09-20,1
4800,6126,2,2013-05-30,1
6923,1925,3,2007-04-15,1
9279,4730,6,2010-11-05,1
2909,1053,14,2005-02-24,1
8715,983,8,2004-12-26,1
4168,5061,8,2011-06-25,1
4644,3136,9,2009-09-11,1
1538,11852,8,2014-02-03,1
798,3140,8,2013-11-30,1
18422,7834,8,2014-05-15,1
1894,5191,1,2012-12-25,1
7579,11797,13,2014-06-26,1
1569,158,12,2010-04-26,1
1420,2909,8,2014-01-28,0
4596,401,17,2013-12-03,1
2576,622,8,2008-02-20,1
168,10779,8,2014-03-06,1
4886,10105,5,2013-11-27,1
1570,2180,11,2011-03-20,1
1932,176,8,2013-10-20,1
16333,7395,1,2014-05-28,0
11828,2600,1,2013-11-29,1
11073,8445,17,2013-06-28,0
12549,10468,14,2013-07-23,1
10816,2601,8,2012-11-09,0
5333,824,1,2012-02-11,1
2551,1919,18,2007-02-01,1
7973,1365,6,2011-02-20,1
17248,9073,19,2012-12-16,1
685,8719,8,2013-12-10,1
3530,10888,19,2014-02-17,1
3466,10109,16,2013-01-23,1
8279,7518,18,2012-12-31,1
1642,6878,12,2014-04-21,1
18140,10843,14,2013-08-14,1
455,1510,8,2013-02-18,1
9433,11670,14,2014-03-16,0
19328,10918,1,2014-04-28,1
473,5502,17,2011-10-25,1
11323,2669,1,2011-04-25,1
3979,2595,18,2011-09-06,1
9641,1194,6,2013-12-26,1
14019,4276,11,2014-06-10,1
6103,3472,13,2012-01-09,0
15139,4001,4,2013-03-29,1
14548,9159,8,2013-11-08,1
298,7097,13,2011-10-11,1
15639,8541,6,2013-03-06,1
10608,2730,8,2012-11-09,1
17341,5369,18,2013-02-04,1
10809,10985,17,2013-11-15,1
492,10813,1,2013-11-21,1
17639,6824,8,2011-10-08,1
1660,8854,12,2012-09-05,0
15750,11759,14,2014-06-26,1
8829,1152,6,2014-07-09,0
6447,11289,8,2013-08-13,1
17160,10561,8,2013-10-01,1
909,890,16,2011-12-11,1
1470,8831,8,2012-12-07,1
12877,2819,7,2013-07-28,1
19118,10372,14,2013-12-27,1
10450,3561,15,2012-04-28,1
3580,5662,5,2013-08-19,1
124,8718,8,2013-10-13,1
11369,9269,2,2012-10-15,1
6666,2110,13,2013-12-15,1
11624,9354,13,2014-04-20,1
5486,8386,15,2014-03-28,1
3643,2159,4,2011-08-18,0
8056,2810,16,2014-06-08,1
990,9654,4,2013-02-03,0
16318,4493,16,2012-06-29,1
7537,1068,5,2014-04-25,1
15529,3572,2,2014-03-31,1
12504,4974,2,2014-01-24,1
4917,442,1,2014-06-09,1
4543,396,18,2007-01-30,1
7742,9406,6,2013-12-25,1
2276,4105,16,2011-05-13,1
5869,3296,7,2011-07-12,1
6671,1704,4,2006-02-20,1
14952,9333,18,2012-10-05,1
1994,1360,16,2007-12-24,1
14014,8840,9,2013-12-31,1
898,1831,8,2012-12-26,1
2197,4040,8,2011-02-06,1
4921,443,15,2007-12-27,1
18143,8072,13,2014-02-07,1
16823,4720,9,2012-02-06,1
16566,9578,17,2014-04-09,1
1266,8403,19,2012-10-11,1
17625,8503,7,2012-12-16,1
9506,6837,8,2013-03-21,1
4814,3910,16,2010-05-23,0
1993,1117,17,2006-04-12,1
6466,1777,2,2012-01-15,1
7314,11181,12,2013-12-18,1
6249,1999,16,2014-07-12,1
8015,863,3,2013-05-18,1
6954,700,6,2013-01-13,1
17170,5166,16,2013-08-06,1
390,2464,6,2011-12-20,1
12273,3742,16,2013-12-05,1
250,11923,7,2014-07-08,1
16313,10654,17,2013-07-27,1
8143,10742,14,2014-01-29,0
6465,4585,8,2013-05-28,1
1012,7894,13,2012-10-19,1
17353,9443,18,2013-01-02,1
1417,3263,17,2012-07-26,1
12733,3382,14,2013-03-13,1
10616,9924,14,2014-07-01,1
4800,425,8,2012-12-28,1
13090,10297,14,2013-12-15,1
11967,9085,19,2013-09-04,1
7006,11387,13,2014-01-30,1
4640,4328,11,2013-09-23,1
12842,6165,1,2012-12-25,1
19240,10008,12,2014-06-10,1
4866,6976,7,2012-08-12,1
2589,1244,3,2011-09-04,1
3436,967,18,2004-12-17,1
13558,4184,2,2009-11-18,1
12607,10508,8,2013-10-02,1
8289,902,15,2013-02-28,1
14910,11095,19,2013-07-29,1
599,29,1,2012-11-29,1
17847,7007,17,2011-10-11,1
213,111,8,2013-10-07,1
6792,9315,19,2013-12-03,1
17073,5041,13,2014-01-21,1
10618,2296,6,2014-06-13,1
684,10254,13,2014-01-28,1
17265,10914,19,2013-08-01,1
17101,9039,8,2013-08-12,1
4906,8496,7,2012-07-07,1
5083,9726,17,2012-12-14,1
8208,10893,14,2014-02-24,1
323,3889,8,2011-09-30,1
17158,10561,8,2013-02-25,1
12901,3347,1,2013-11-18,1
1500,145,8,2011-07-18,1
6840,2248,6,2012-01-06,1
4367,9583,19,2012-08-27,1
6589,6095,6,2013-12-02,0
244,2033,4,2013-01-29,1
1187,11424,12,2014-06-02,1
6350,9385,15,2012-11-28,1
14511,8321,14,2013-01-22,0
10192,7829,2,2014-01-13,1
1522,10891,19,2013-12-27,1
14705,3572,2,2013-05-14,1
7966,10632,14,2013-06-11,1
6581,11499,2,2013-12-31,0
7218,5066,9,2013-03-30,1
6481,4329,17,2012-01-10,1
3231,1084,17,2010-12-05,1
8780,3625,11,2012-01-30,1
2274,11213,18,2013-10-07,1
5160,3524,1,2014-01-12,1
18093,6513,12,2014-02-22,1
4053,7175,18,2014-01-04,1
18384,10882,14,2013-10-30,1
19381,11732,19,2014-03-26,1
15383,10591,6,2014-02-14,1
